-40.7589,147.94998
-40.75528,147.95468
-40.74528,147.96857
-40.74333,147.97385
-40.74194,147.98108
-40.74416,148.00555
-40.74778,148.02277
-40.76889,148.07941
-40.84722,148.21884
-40.85084,148.2233
-40.90111,148.27332
-40.95748,148.30742
-40.96584,148.31442
-40.97888,148.3233
-40.98917,148.32886
-41.00167,148.32776
-41.07556,148.30219
-41.10778,148.29025
-41.12333,148.2836
-41.13834,148.27609
-41.15833,148.26581
-41.16917,148.26303
-41.18306,148.26276
-41.20084,148.26526
-41.21861,148.26971
-41.22333,148.27249
-41.23111,148.28055
-41.25167,148.30774
-41.26417,148.31857
-41.26972,148.32025
-41.33472,148.31693
-41.42389,148.28748
-41.44833,148.27527
-41.45389,148.27332
-41.46611,148.27136
-41.53973,148.27969
-41.55055,148.28415
-41.55972,148.29053
-41.57195,148.30219
-41.58583,148.31052
-41.59666,148.31387
-41.60973,148.3147
-41.61611,148.31387
-41.72888,148.29221
-41.77556,148.27527
-41.78973,148.26666
-41.80833,148.26389
-41.82084,148.26553
-42.035,148.29804
-42.05695,148.30692
-42.07,148.31607
-42.0825,148.32718
-42.09972,148.34998
-42.10722,148.35831
-42.11139,148.36191
-42.11639,148.36469
-42.215,148.36551
-42.22749,148.36359
-42.23222,148.36078
-42.24917,148.34662
-42.26556,148.33164
-42.27583,148.31747
-42.27778,148.3111
-42.27639,148.30277
-42.25556,148.27527
-42.23167,148.27081
-42.21806,148.28943
-42.20972,148.29804
-42.20445,148.30081
-42.19277,148.30277
-42.14056,148.30969
-42.00084,148.24023
-41.99555,148.23746
-41.94722,148.20218
-41.94305,148.19858
-41.94167,148.19107
-41.94305,148.18387
-41.94695,148.17996
-42.11083,148.07996
-42.1225,148.0769
-42.12944,148.0769
-42.52055,148.00583
-42.52445,148.0022
-42.555,147.96164
-42.55778,147.95581
-42.61389,147.94385
-42.65666,147.95523
-42.67639,147.95581
-42.7175,147.95496
-42.73805,147.93054
-42.74416,147.91913
-42.75279,147.90414
-42.76028,147.89359
-42.76778,147.88611
-42.77667,147.88025
-42.86945,147.84302
-42.87639,147.84274
-42.88194,147.84552
-42.88889,147.85385
-42.89167,147.85941
-42.89306,147.86691
-42.89528,147.89304
-42.89362,147.90915
-42.89,147.91388
-42.88528,147.9111
-42.88111,147.89804
-42.87833,147.89249
-42.87417,147.88776
-42.86501,147.88052
-42.85973,147.87967
-42.85417,147.88162
-42.85,147.88553
-42.84055,147.89972
-42.83917,147.9072
-42.84084,147.91553
-42.84277,147.92108
-42.87,147.9758
-42.87361,147.98053
-42.90472,147.99884
-42.90944,148.00055
-42.97333,148.00693
-42.97861,148.00497
-42.98222,148.00028
-42.98944,147.97302
-42.99278,147.96719
-42.99611,147.96329
-43.00584,147.95773
-43.01112,147.95581
-43.07834,147.94998
-43.08389,147.95163
-43.08861,147.95441
-43.12666,147.97913
-43.17084,148.0047
-43.22417,147.99719
-43.22972,147.99524
-43.23231,147.99252
-43.2325,147.98303
-43.23111,147.97553
-43.22888,147.96802
-43.22389,147.95664
-43.18916,147.9036
-43.18556,147.89914
-43.18083,147.89554
-43.17528,147.89359
-43.16917,147.89276
-43.20611,147.82718
-43.24695,147.7897
-43.16361,147.69721
-43.06555,147.63162
-43.02194,147.61774
-43.01584,147.61884
-43.01112,147.62161
-42.94805,147.67081
-42.94389,147.67468
-42.94055,147.67941
-42.93722,147.69357
-42.93722,147.70303
-42.93805,147.71137
-42.94083,147.71802
-42.94722,147.72717
-42.96222,147.73441
-42.97333,147.73773
-42.98444,147.73386
-42.9925,147.72525
-43.00056,147.71857
-43.00611,147.71664
-43.01083,147.71912
-43.03806,147.7572
-43.04167,147.76276
-43.05,147.7786
-43.05222,147.78497
-43.055,147.79999
-43.05444,147.81775
-43.0475,147.86414
-43.04556,147.87161
-43.03,147.89636
-43.02583,147.90109
-43.02167,147.90387
-42.93195,147.82581
-42.83056,147.6069
-42.82639,147.59497
-42.82472,147.58664
-42.82528,147.57803
-42.83056,147.55747
-42.85056,147.50916
-42.85861,147.50165
-42.86362,147.49939
-42.87028,147.49829
-42.92889,147.52136
-42.94277,147.53055
-42.95528,147.54135
-42.97472,147.55219
-42.98,147.55386
-42.98639,147.55277
-43.01417,147.53442
-43.02028,147.52304
-43.02472,147.51053
-43.04501,147.43692
-43.04362,147.42941
-43.04084,147.42304
-43.03751,147.41913
-43.00834,147.40305
-43.00279,147.40137
-42.99667,147.40332
-42.9925,147.4072
-42.99,147.41303
-42.98861,147.42053
-42.99084,147.42691
-42.995,147.43164
-42.88973,147.40802
-42.86139,147.35162
-42.84666,147.31747
-42.90472,147.34857
-42.95111,147.34079
-43.00861,147.32608
-43.02805,147.29276
-43.06043,147.26819
-43.13361,147.24191
-43.14584,147.23969
-43.15278,147.23941
-43.15889,147.24023
-43.16444,147.24191
-43.19833,147.2608
-43.20944,147.26416
-43.21555,147.26498
-43.23417,147.26166
-43.26195,147.25247
-43.2675,147.24939
-43.27167,147.24634
-43.27556,147.24164
-43.28362,147.2244
-43.28556,147.21774
-43.28667,147.21024
-43.28667,147.20081
-43.28445,147.18469
-43.28,147.17163
-43.24445,147.0983
-43.19972,147.04135
-43.19194,147.0322
-43.18417,147.02499
-43.17889,147.02332
-43.1725,147.02249
-43.14667,147.02527
-43.13,147.02026
-43.125,147.01749
-43.1125,147.00665
-43.10834,147.00192
-43.10889,146.99356
-43.11222,146.98886
-43.12028,146.9808
-43.13473,146.97107
-43.13944,146.96912
-43.16416,146.96442
-43.17778,146.96387
-43.19083,146.96442
-43.20194,146.96802
-43.20667,146.97052
-43.22055,146.98886
-43.22694,146.99912
-43.23361,147.01111
-43.25834,147.0611
-43.28278,147.09247
-43.28695,147.09607
-43.29195,147.09885
-43.2975,147.10053
-43.30222,147.09747
-43.3625,147.05496
-43.42056,147.00415
-43.42472,147.00028
-43.52805,146.95218
-43.59583,146.94052
-43.6014,146.93829
-43.60944,146.93054
-43.61784,146.9167
-43.63639,146.86328
-43.64806,146.83359
-43.61833,146.81943
-43.61417,146.8158
-43.60917,146.80359
-43.60834,146.79498
-43.60944,146.77805
-43.61195,146.76276
-43.60333,146.68637
-43.56,146.60358
-43.55222,146.59552
-43.54278,146.51444
-43.53473,146.29608
-43.53362,146.28748
-43.52805,146.27637
-43.51945,146.26914
-43.51389,146.26776
-43.50167,146.26639
-43.49667,146.26361
-43.4925,146.25833
-43.48972,146.25278
-43.48861,146.23578
-43.48917,146.22717
-43.51445,146.11328
-43.5164,146.10745
-43.49806,146.0383
-43.38333,145.93359
-43.37917,145.92996
-43.37306,145.93109
-43.36972,145.9361
-43.34583,145.99191
-43.35611,146.09998
-43.35834,146.10663
-43.36195,146.11218
-43.37972,146.15665
-43.39555,146.22385
-43.39445,146.23331
-43.38973,146.23636
-43.38417,146.23663
-43.32723,146.23636
-43.32306,146.23273
-43.28028,146.16971
-43.28083,146.1611
-43.28806,146.15247
-43.31472,146.13971
-43.32556,146.13553
-43.33361,146.12744
-43.33695,146.12161
-43.33722,146.11414
-43.31028,145.86636
-43.30722,145.85135
-43.30139,145.84052
-43.29306,145.83331
-43.18444,145.75888
-43.13333,145.7269
-42.97916,145.59525
-42.96777,145.58273
-42.96195,145.5708
-42.96056,145.56442
-42.96028,145.55496
-42.9625,145.53998
-42.96806,145.51971
-42.96777,145.51138
-42.96555,145.50497
-42.96195,145.50055
-42.95778,145.49692
-42.90444,145.45969
-42.84917,145.42441
-42.84416,145.42191
-42.77556,145.39777
-42.66222,145.35608
-42.65722,145.3533
-42.6525,145.34998
-42.62361,145.31052
-42.61666,145.26804
-42.61528,145.2608
-42.61167,145.25638
-42.60611,145.2547
-42.45639,145.23135
-42.32,145.19775
-42.30695,145.19748
-42.25695,145.20523
-42.23917,145.22385
-42.27055,145.24606
-42.27917,145.25415
-42.32,145.32303
-42.34917,145.37802
-42.37167,145.42136
-42.3775,145.43137
-42.38667,145.43802
-42.39223,145.4397
-42.40472,145.4408
-42.41139,145.44052
-42.44861,145.44385
-42.46611,145.44748
-42.50973,145.45996
-42.51445,145.46246
-42.52306,145.46942
-42.52028,145.47525
-42.35528,145.55136
-42.34972,145.55359
-42.34416,145.55191
-42.32362,145.50775
-42.32139,145.50137
-42.32056,145.49301
-42.32306,145.48718
-42.32834,145.48496
-42.32639,145.45831
-42.18111,145.28027
-42.14889,145.25833
-42.13111,145.26303
-42.11833,145.26471
-42.10445,145.26553
-42.08583,145.26389
-42.07417,145.26166
-42.04223,145.25165
-42.0275,145.24411
-41.94055,145.18665
-41.93611,145.18247
-41.84666,145.05496
-41.71333,144.95496
-41.54445,144.85858
-41.39056,144.78165
-41.30611,144.73163
-41.22805,144.68469
-41.22333,144.68247
-41.21639,144.68387
-41.21167,144.68579
-41.20639,144.68915
-41.19555,144.6933
-41.18388,144.69608
-41.08195,144.67026
-41.07084,144.66638
-41.06611,144.66415
-41.04695,144.6536
-41.03194,144.63721
-40.93388,144.61774
-40.92834,144.61969
-40.9025,144.64609
-40.89999,144.65164
-40.89834,144.67468
-40.89389,144.68665
-40.88667,144.69525
-40.88194,144.6983
-40.87583,144.70053
-40.85751,144.70468
-40.82556,144.70859
-40.75917,144.70136
-40.72805,144.76221
-40.74722,144.98108
-40.74861,144.98828
-40.75167,144.99356
-40.77917,145.0361
-40.80583,145.07248
-40.81472,145.08829
-40.82167,145.10773

-40.7225,144.92636
-40.72944,144.88889
-40.72778,144.88162
-40.72472,144.87552
-40.72194,144.87219
-40.71694,144.86969
-40.67417,144.86523
-40.66806,144.86664
-40.61861,144.91971
-40.61528,144.92413
-40.6175,144.93054
-40.66666,144.99329
-40.69555,145.01608
-40.7225,144.92636

-40.59416,148.20026
-40.59555,148.18387
-40.59139,148.17136
-40.56639,148.11942
-40.56278,148.11578
-40.53861,148.09525
-40.53389,148.0972
-40.52972,148.1008
-40.50472,148.14081
-40.50279,148.14554
-40.50195,148.21579
-40.52583,148.22717
-40.58611,148.20746
-40.59167,148.20554
-40.59416,148.20026

-40.59666,144.75555
-40.59778,144.74912
-40.59555,144.74301
-40.59194,144.73856
-40.57139,144.72302
-40.565,144.72052
-40.50389,144.71747
-40.41277,144.77499
-40.40944,144.77969
-40.41194,144.7858
-40.41722,144.78748
-40.46694,144.79025
-40.49306,144.79053
-40.50584,144.78857
-40.57167,144.76999
-40.59194,144.75943
-40.59666,144.75555

-40.45889,144.94135
-40.47333,144.88638
-40.47138,144.87219
-40.46666,144.85968
-40.46389,144.85468
-40.45528,144.8472
-40.43361,144.83218
-40.38306,144.87524
-40.37972,144.87994
-40.37861,144.88721
-40.38722,144.94971
-40.38944,144.95581
-40.40472,144.96301
-40.40972,144.96442
-40.41583,144.96329
-40.45695,144.94803
-40.45889,144.94135

-40.31555,148.35468
-40.42861,148.47775
-40.43278,148.48053
-40.43889,148.47858
-40.44389,148.4758
-40.44583,148.46942
-40.44305,148.46414
-40.43972,148.45969
-40.46333,148.40442
-40.49056,148.35831
-40.50333,148.33914
-40.46694,148.33969
-40.45472,148.33609
-40.445,148.33164
-40.44083,148.32831
-40.43527,148.3183
-40.43444,148.29221
-40.44722,148.12994
-40.44888,148.11469
-40.45445,148.10385
-40.45834,148.09024
-40.45778,148.08304
-40.45472,148.06857
-40.43028,147.99884
-40.42611,147.99524
-40.42056,147.99356
-40.41361,147.99356
-40.40139,147.99551
-40.38973,147.99857
-40.38083,148.00583
-40.3775,148.01025
-40.34917,148.0622
-40.34722,148.0683
-40.34472,148.08359
-40.34333,148.09912
-40.34361,148.11691
-40.345,148.13303
-40.34722,148.14832
-40.36167,148.18414
-40.36334,148.19135
-40.3625,148.1994
-40.36,148.20581
-40.32472,148.28803
-40.31416,148.30887
-40.30583,148.32608
-40.30444,148.33218
-40.30528,148.34024
-40.30805,148.3458
-40.31555,148.35468

-40.25695,148.17746
-40.27445,148.12885
-40.27167,148.11523
-40.26722,148.10107
-40.25389,148.06442
-40.24555,148.04913
-40.23861,148.04025
-40.23389,148.03693
-40.16444,148.01361
-40.15833,148.01276
-40.14722,148.01666
-40.1425,148.01944
-40.13556,148.01859
-39.97556,147.90387
-39.91583,147.8183
-39.915,147.81024
-39.91222,147.80496
-39.89472,147.77387
-39.88361,147.7608
-39.87888,147.75833
-39.87472,147.76193
-39.85028,147.78388
-39.75417,147.8819
-39.7375,147.92581
-39.72556,147.96774
-39.73639,147.97107
-39.74472,147.9783
-39.83889,148.06943
-39.92944,148.16553
-39.93611,148.17441
-39.94305,148.18414
-39.94583,148.18942
-39.95028,148.20276
-39.96139,148.24023
-39.96278,148.24747
-39.96584,148.27942
-39.99472,148.28803
-40.19222,148.33524
-40.21611,148.33218
-40.22222,148.33054
-40.23055,148.32413
-40.23333,148.31857
-40.23805,148.30692
-40.24,148.29971
-40.25695,148.17746

-40.11,143.95773
-40.13639,143.92163
-40.13473,143.91388
-40.12194,143.89053
-40.11833,143.88638
-40.11334,143.88416
-40.065,143.87357
-40.05944,143.88748
-40.05611,143.89304
-40.05084,143.89444
-39.9875,143.89221
-39.98194,143.89166
-39.97222,143.88721
-39.96806,143.88388
-39.95695,143.87051
-39.94527,143.85162
-39.93861,143.84247
-39.935,143.83829
-39.93056,143.83496
-39.92445,143.83469
-39.87306,143.83774
-39.71472,143.85413
-39.70917,143.85635
-39.70028,143.87106
-39.68861,143.89972
-39.68056,143.91666
-39.67417,143.92581
-39.66695,143.93359
-39.65833,143.94052
-39.65305,143.94275
-39.64084,143.94553
-39.62888,143.94385
-39.60861,143.93552
-39.59834,143.93192
-39.58722,143.92914
-39.58333,143.93387
-39.58083,143.93942
-39.57333,143.97302
-39.57445,143.9819
-39.57695,143.98773
-39.61472,144.06415
-39.6175,144.06943
-39.6625,144.10858
-39.67306,144.11218
-39.81222,144.12219
-39.82501,144.12219
-39.92278,144.14444
-39.92722,144.14749
-39.93388,144.14694
-39.98167,144.13803
-39.98695,144.1358
-40.03445,144.108
-40.03834,144.10413
-40.08778,144.00888
-40.11,143.95773

-39.49944,147.35358
-39.5,147.3458
-39.49917,147.34134
-39.4875,147.30747
-39.48138,147.30859
-39.47361,147.31525
-39.46195,147.32663
-39.44805,147.34442
-39.44888,147.35217
-39.45389,147.36386
-39.46083,147.37329
-39.46417,147.37579
-39.47055,147.37662
-39.47583,147.37466
-39.49278,147.36108
-39.49307,147.35696
-39.495,147.35663
-39.49944,147.35358

-39.48222,147.29999
-39.48361,147.29108
-39.48,147.28665
-39.47389,147.28525
-39.43972,147.29858
-39.435,147.30136
-39.43306,147.30747
-39.43195,147.31552
-39.43527,147.31998
-39.44138,147.3197
-39.46999,147.3111
-39.47556,147.30914
-39.47972,147.30554
-39.48222,147.29999

-38.76972,146.65555
-38.77084,146.64832
-38.77277,146.6319
-38.77,146.61636
-38.77,146.59998
-38.77028,146.59302
-38.77361,146.57968
-38.78,146.5708
-38.80028,146.54471
-38.79639,146.5322
-38.77667,146.48773
-38.77361,146.48218
-38.76666,146.47385
-38.75806,146.46774
-38.75279,146.4697
-38.74889,146.47357
-38.74416,146.48441
-38.74306,146.49133
-38.74639,146.57413
-38.74695,146.58273
-38.75611,146.65137
-38.75834,146.65802
-38.76139,146.6622
-38.76722,146.6608
-38.76972,146.65555

-38.46777,145.31165
-38.56445,145.36414
-38.56917,145.36136
-38.57,145.35413
-38.55222,145.33609
-38.53778,145.31998
-38.5325,145.31024
-38.52778,145.29858
-38.52084,145.27136
-38.52055,145.25497
-38.5225,145.24106
-38.52583,145.22858
-38.52944,145.18247
-38.53362,145.12439
-38.53306,145.11664
-38.52889,145.11359
-38.52055,145.12024
-38.48417,145.16165
-38.47166,145.17941
-38.46694,145.19025
-38.46362,145.20245
-38.45417,145.26471
-38.45223,145.2786
-38.45278,145.2872
-38.45528,145.29303
-38.46417,145.30774
-38.46777,145.31165

-38.37444,145.49274
-38.37666,145.4855
-38.37472,145.46246
-38.37666,145.42441
-38.37833,145.4183
-38.38445,145.40833
-38.42333,145.36328
-38.43111,145.3558
-38.4275,145.33191
-38.41083,145.2858
-38.40722,145.28192
-38.37444,145.27359
-38.36334,145.27109
-38.30028,145.2933
-38.29723,145.29804
-38.29695,145.30582
-38.32111,145.44913
-38.32362,145.45496
-38.32723,145.45914
-38.35223,145.48691
-38.36028,145.49497
-38.36445,145.49802
-38.37055,145.49661
-38.37444,145.49274

-35.65083,137.58496
-35.72888,137.58304
-35.73444,137.58469
-35.74583,137.5947
-35.74806,137.60107
-35.75751,137.6933
-35.79667,137.7847
-35.80556,137.78998
-35.80889,137.79471
-35.81139,137.80026
-35.81306,137.80832
-35.81194,137.82968
-35.80778,137.84802
-35.80556,137.8533
-35.79973,137.86301
-35.7889,137.87579
-35.77611,137.88525
-35.76195,137.89444
-35.72938,137.91095
-35.73444,137.96219
-35.74611,138.02191
-35.75028,138.03497
-35.75973,138.05859
-35.76666,138.06693
-35.81751,138.11191
-35.86972,138.11273
-35.92056,138.04941
-35.92278,138.04413
-35.92417,138.03803
-35.92333,138.02969
-35.90889,137.9855
-35.90361,137.9744
-35.89,137.95636
-35.87666,137.92886
-35.87444,137.9133
-35.86806,137.82358
-35.86611,137.79276
-35.86501,137.76944
-35.86639,137.75555
-35.86778,137.74939
-35.92,137.61969
-35.92944,137.60553
-35.93333,137.60217
-35.94444,137.59857
-35.95556,137.5994
-35.96195,137.6008
-35.97389,137.60996
-35.97749,137.61359
-35.98695,137.61774
-35.99806,137.61942
-36.00417,137.61911
-36.01473,137.61414
-36.02139,137.60523
-36.03306,137.58637
-36.07528,137.49106
-36.08444,137.46912
-36.08666,137.45773
-36.08639,137.45026
-36.08389,137.4447
-36.04584,137.39941
-36.03445,137.38858
-36.01112,137.36884
-36.00445,137.35996
-36.00195,137.3544
-36.00028,137.34692
-35.98444,137.23026
-35.98361,137.22189
-35.98473,137.20053
-35.98889,137.1897
-35.99194,137.18579
-35.99722,137.18304
-36.00306,137.18137
-36.01251,137.18552
-36.01806,137.18552
-36.03056,137.18247
-36.03417,137.17777
-36.03944,137.1683
-36.04362,137.15665
-36.04472,137.14359
-36.03556,137.03165
-36.05222,136.89972
-36.06111,136.74469
-36.05666,136.71219
-36.01972,136.68414
-36.00667,136.67636
-35.96083,136.61218
-35.94416,136.58054
-35.92028,136.54135
-35.91695,136.53693
-35.9125,136.53442
-35.88556,136.53333
-35.87888,136.53442
-35.7775,136.5719
-35.7725,136.5744
-35.76861,136.57858
-35.76584,136.58331
-35.76306,136.58887
-35.75806,136.6058
-35.68889,136.91052
-35.68083,136.94748
-35.67834,136.99692
-35.67861,137.01111
-35.68,137.01859
-35.68056,137.0336
-35.67528,137.06665
-35.66222,137.12051
-35.62472,137.22717
-35.59139,137.31415
-35.59,137.32025
-35.58861,137.33386
-35.58889,137.34134
-35.60472,137.52609
-35.65083,137.58496

-35.17556,136.49524
-35.17861,136.49051
-35.17111,136.45163
-35.1675,136.43887
-35.16361,136.43524
-35.15805,136.43442
-35.15361,136.43774
-35.13695,136.45941
-35.13861,136.46664
-35.14195,136.47107
-35.14945,136.47803
-35.16611,136.49106
-35.17556,136.49524

-35.07695,136.20276
-35.0775,136.1958
-35.07584,136.18857
-35.06695,136.15997
-35.06361,136.15555
-34.96555,136.08414
-34.95306,136.08469
-34.94722,136.08664
-34.94138,136.09525
-34.94111,136.10941
-34.94416,136.11386
-34.9475,136.11829
-34.95528,136.12607
-35.02639,136.1958
-35.03028,136.19913
-35.03528,136.20081
-35.06695,136.20691
-35.07306,136.20664
-35.07695,136.20276

-34.93833,118.47192
-34.93944,118.46527
-34.93666,118.45555
-34.93361,118.45
-34.92472,118.43581
-34.91806,118.4272
-34.91389,118.42415
-34.90778,118.4247
-34.90444,118.42915
-34.90222,118.43526
-34.90333,118.44331
-34.91277,118.46582
-34.91806,118.47638
-34.92111,118.48027
-34.92611,118.48305
-34.93222,118.48166
-34.93611,118.4772
-34.93833,118.47192

-34.54028,137.358
-34.54167,137.3519
-34.54,137.3447
-34.53667,137.33997
-34.53306,137.33664
-34.52778,137.33414
-34.51556,137.33441
-34.50501,137.33942
-34.50056,137.34274
-34.48361,137.35718
-34.48,137.3605
-34.47778,137.36578
-34.48111,137.37024
-34.49611,137.37524
-34.50167,137.37689
-34.51334,137.37662
-34.52472,137.37219
-34.53362,137.36664
-34.54028,137.358

-34.15167,122.24693
-34.16028,122.24081
-34.15805,122.23499
-34.15527,122.23109
-34.15167,122.22804
-34.12138,122.22443
-34.11528,122.22554
-34.11222,122.22998
-34.11167,122.23804
-34.12028,122.25249
-34.12444,122.25555
-34.13055,122.25444
-34.15167,122.24693

-34.11195,123.20749
-34.11861,123.17747
-34.11722,123.17026
-34.09444,123.16776
-34.09194,123.17276
-34.08389,123.21027
-34.08611,123.21582
-34.09167,123.21721
-34.09778,123.21638
-34.10917,123.21249
-34.11195,123.20749

-33.78,134.48663
-33.7825,134.47467
-33.78028,134.46829
-33.77528,134.46692
-33.71417,134.48026
-33.70972,134.48358
-33.695,134.53305
-33.69666,134.54025
-33.70611,134.54358
-33.73138,134.55191
-33.73639,134.55331
-33.74167,134.55164
-33.74583,134.54749
-33.78,134.48663

-32.31167,133.58942
-32.32417,133.56497
-32.31945,133.54776
-32.31389,133.5372
-32.30444,133.5336
-32.29778,133.5358
-32.29334,133.5383
-32.27084,133.56247
-32.26806,133.56693
-32.24555,133.63217
-32.23944,133.66138
-32.23917,133.66971
-32.24056,133.67499
-32.24555,133.67636
-32.28194,133.62994
-32.31167,133.58942

-32.22833,115.68027
-32.24416,115.67276
-32.23361,115.66081
-32.18028,115.64554
-32.17528,115.64471
-32.16277,115.64444
-32.15666,115.64583
-32.15222,115.64888
-32.15222,115.6561
-32.15639,115.65887
-32.22222,115.68166
-32.22833,115.68027

-31.52361,159.0708
-31.53528,159.08109
-31.54834,159.08942
-31.57111,159.1019
-31.57639,159.0997
-31.58889,159.08969
-31.59834,159.07663
-31.6,159.0708
-31.57333,159.08304
-31.56778,159.08524
-31.56111,159.08579
-31.53639,159.0672
-31.53111,159.05719
-31.53278,159.05136
-31.53083,159.04526
-31.52472,159.04498
-31.52167,159.04913
-31.52195,159.06442
-31.52361,159.0708

-27.72916,153.45136
-27.73111,153.40692
-27.73028,153.39941
-27.72667,153.39636
-27.71167,153.39166
-27.7,153.38944
-27.69305,153.38944
-27.61139,153.39526
-27.59917,153.39694
-27.52111,153.40833
-27.41611,153.43359
-27.4075,153.4722
-27.41666,153.53857
-27.41945,153.5433
-27.43111,153.5408
-27.49472,153.51193
-27.56528,153.48996
-27.61389,153.47498
-27.65305,153.46552
-27.68306,153.46079
-27.69,153.46079
-27.72083,153.45746
-27.72639,153.45581
-27.72916,153.45136

-27.24806,153.41498
-27.36278,153.42526
-27.30139,153.40555
-27.26306,153.38803
-27.24528,153.37662
-27.22667,153.36746
-27.19972,153.35913
-27.19361,153.35831
-27.06806,153.35608
-27.0625,153.35745
-27.05778,153.35996
-27.05167,153.36829
-27.02028,153.44165
-27.01833,153.44721
-27.01778,153.45413
-27.01972,153.45941
-27.02389,153.46246
-27.03417,153.46637
-27.05417,153.46387
-27.07,153.45914
-27.09028,153.45136
-27.10556,153.44525
-27.17472,153.42163
-27.18556,153.41858
-27.19722,153.41608
-27.20889,153.41443
-27.22194,153.41361
-27.24806,153.41498

-26.14084,113.20915
-26.14472,113.20555
-26.12306,113.17609
-25.92028,113.02748
-25.78695,112.95332
-25.78194,112.95166
-25.6275,112.90721
-25.58389,112.90749
